DRUG_NAME,MURCKO_SCAFFOLD,IN_DRUGCOMB,IN_GDSC,IN_BOTH
OSIMERTINIB MESYLATE,c1ccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1,True,False,False
COPANLISIB HYDROCHLORIDE,O=C(NC1=Nc2cc(OCCCN3CCOCC3)ccc2C2=NCCN12)c1cncnc1,False,False,False
RIBOCICLIB,c1cc(Nc2ncc3ccn(C4CCCC4)c3n2)ncc1N1CCNCC1,True,True,True
PIBRENTASVIR,c1ccc(C2CCN(c3ccc(N4[C@@H](c5ccc6[nH]c([C@@H]7CCCN7)nc6c5)CC[C@@H]4c4ccc5[nH]c([C@@H]6CCCN6)nc5c4)cc3)CC2)cc1,False,False,False
TIOTROPIUM BROMIDE,O=C(O[C@H]1C[C@@H]2[NH2+][C@H](C1)[C@H]1O[C@H]12)C(c1cccs1)c1cccs1,True,False,False
ETELCALCETIDE HYDROCHLORIDE,,False,False,False
ETELCALCETIDE,,False,False,False
SELINEXOR,O=C(/C=C\n1cnc(-c2ccccc2)n1)NNc1cnccn1,True,False,False
DOCETAXEL,O=C(CCc1ccccc1)O[C@@H]1C=C2CC(=O)C3CC[C@H]4OCC4[C@H]3[C@H](OC(=O)c3ccccc3)C(C2)C1,True,True,True
FLORTAUCIPIR F 18,c1cncc(-c2ccc3c(c2)[nH]c2ccncc23)c1,False,False,False
LEFAMULIN ACETATE,O=C(CSC1CCCCC1)O[C@@H]1CCCC[C@@]23CCCC1[C@@H]2C(=O)CC3,False,False,False
BRIGATINIB,c1ccc(Nc2ccnc(Nc3ccc(N4CCC(N5CCNCC5)CC4)cc3)n2)cc1,True,False,False
BEMPEDOIC ACID,,False,False,False
GLECAPREVIR,O=C1NCC(=O)N2C[C@@H](C[C@H]2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3nc2C/C=C/CO[C@@H]2CCC[C@H]2O1,False,False,False
LEMBOREXANT,O=C(Nc1ccccn1)[C@@H]1C[C@@]1(COc1cncnc1)c1ccccc1,True,False,False
PANOBINOSTAT LACTATE,c1ccc(CNCCc2c[nH]c3ccccc23)cc1,False,False,False
ERDAFITINIB,c1ccc(Nc2ccc3ncc(-c4cn[nH]c4)nc3c2)cc1,True,False,False
IXAZOMIB CITRATE,O=C(CNC(=O)c1ccccc1)NCB1OCC(=O)O1,True,False,False
BENZPHETAMINE,c1ccc(CCNCc2ccccc2)cc1,False,False,False
FLORTAUCIPIR,c1cncc(-c2ccc3c(c2)[nH]c2ccncc23)c1,False,False,False
FLUORODOPA,c1ccccc1,False,False,False
GOZETOTIDE,c1ccc(CNCCNCc2ccccc2)cc1,False,False,False
CLASCOTERONE,O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2CC1,False,False,False
FEZOLINETANT,O=C(c1ccccc1)N1CCn2c(nnc2-c2ncns2)C1,False,False,False
UPADACITINIB,c1cc2c(ncc3ncc([C@@H]4CCNC4)n32)[nH]1,False,False,False
LENIOLISIB,c1cncc(N2CCc3ncnc(N[C@H]4CCNC4)c3C2)c1,False,False,False
VADADUSTAT,c1ccc(-c2cccnc2)cc1,True,False,False
ABROCITINIB,c1nc(NC2CCC2)c2cc[nH]c2n1,False,False,False
LINZAGOLIX,O=c1[nH]c2cscc2c(=O)n1-c1cccc(OCc2ccccc2)c1,False,False,False
FUTIBATINIB,C(#Cc1nn([C@H]2CCNC2)c2ncncc12)c1ccccc1,False,False,False
QUINIDINE SULFATE,c1ccc2c(C[C@H]3CC4CCN3CC4)ccnc2c1.c1ccc2c(C[C@H]3CC4CCN3CC4)ccnc2c1,False,False,False
SOFPIRONIUM BROMIDE,O=C(O[C@@H]1CC[NH2+]C1)C(c1ccccc1)C1CCCC1,False,False,False
SOFPIRONIUM,O=C(O[C@@H]1CC[NH2+]C1)C(c1ccccc1)C1CCCC1,False,False,False
GLYCOPYRRONIUM TOSYLATE,O=C(OC1CC[NH2+]C1)C(c1ccccc1)C1CCCC1.c1ccccc1,False,False,False
OZANIMOD HYDROCHLORIDE,c1ccc(-c2nc(-c3cccc4c3CCC4)no2)cc1,False,False,False
OZANIMOD,c1ccc(-c2nc(-c3cccc4c3CCC4)no2)cc1,True,False,False
VALBENAZINE TOSYLATE,c1ccc2c(c1)CCN1CCCC[C@H]21.c1ccccc1.c1ccccc1,False,False,False
RIBOCICLIB SUCCINATE,c1cc(Nc2ncc3ccn(C4CCCC4)c3n2)ncc1N1CCNCC1,False,False,False
SOMAPACITAN,c1nnn[nH]1,False,False,False
STRONTIUM RANELATE,c1ccsc1,True,False,False
LOTILANER,c1ccc(C2CC(c3cccs3)=NO2)cc1,False,False,False
TRIFAROTENE,c1ccc(-c2cccc(-c3ccc(N4CCCC4)cc3)c2)cc1,False,False,False
ALECTINIB HYDROCHLORIDE,O=C1c2ccc(N3CCC(N4CCOCC4)CC3)cc2Cc2[nH]c3ccccc3c21,False,False,False
ROLAPITANT HYDROCHLORIDE,O=C1CC[C@]2(CC[C@@](COCc3ccccc3)(c3ccccc3)NC2)N1,False,False,False
ROLAPITANT,O=C1CC[C@]2(CC[C@@](COCc3ccccc3)(c3ccccc3)NC2)N1,True,False,False
ACALABRUTINIB,O=C(Nc1ccccn1)c1ccc(-c2nc([C@@H]3CCCN3)n3ccncc23)cc1,True,False,False
VOXILAPREVIR,O=C1NCC(=O)N2C[C@@H](C[C@H]2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3nc2CCCCC[C@@H]2C[C@H]2O1,False,False,False
SEGESTERONE ACETATE,C=C1CC2CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]2C1,False,False,False
OSILODROSTAT PHOSPHATE,c1ccc([C@H]2CCc3cncn32)cc1,False,False,False
ELAFIBRANOR,O=C(/C=C/c1ccccc1)c1ccccc1,True,False,False
GEFAPIXANT,c1ccc(Oc2cncnc2)cc1,False,False,False
OLMUTINIB,c1ccc(Oc2nc(Nc3ccc(N4CCNCC4)cc3)nc3ccsc23)cc1,True,False,False
PEXIDARTINIB,c1cncc(CNc2ccc(Cc3c[nH]c4ncccc34)cn2)c1,True,False,False
REVEFENACIN,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCNC(=O)c2ccc(CN3CCCCC3)cc2)CC1,False,False,False
AZTREONAM LYSINE,N=C(C(=O)N[C@H]1CNC1=O)c1cscn1,False,False,False
PRAMLINTIDE ACETATE,O=C1CCSSC[C@@H](C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc2c[nH]cn2)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCc2ccccc2)NC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,False,False,False
RUCAPARIB CAMSYLATE,O=C1C[C@H]2CCC1C2.O=C1NCCc2c(-c3ccccc3)[nH]c3cccc1c23,False,False,False
LAROTRECTINIB,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3ccccc3)nc12)N1CCCC1,True,False,False
TRILACICLIB,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCNCC4)cn3)nc12,False,False,False
ZANUBRUTINIB,c1ccc(Oc2ccc(-c3cc4n(n3)[C@H](C3CCNCC3)CCN4)cc2)cc1,False,False,False
ACORAMIDIS,c1ccc(OCCCc2cn[nH]c2)cc1,False,False,False
UMBRALISIB,O=c1c(-c2ccccc2)c(Cn2nc(-c3ccccc3)c3cncnc32)oc2ccccc12,True,False,False
ZINC OXIDE,,False,False,False
PAMIDRONATE DISODIUM,,False,False,False
PERAMIVIR,C1CCCC1,True,False,False
ZOMEPIRAC SODIUM,O=C(c1ccccc1)c1ccc[nH]1,False,False,False
ENALAPRILAT,O=C(CNCCCc1ccccc1)N1CCCC1,True,False,False
IBUPROFEN SODIUM,c1ccccc1,False,False,False
INDOMETHACIN SODIUM,O=C(c1ccccc1)n1ccc2ccccc21,False,False,False
ROSE BENGAL SODIUM I 131,O=c1ccc2c(-c3ccccc3)c3ccccc3oc-2c1,False,False,False
THIETHYLPERAZINE MALEATE,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,False,False,False
EDETATE DISODIUM,,False,False,False
PENTAZOCINE LACTATE,c1ccc2c(c1)CC1CC2CCN1,False,False,False
PENTAZOCINE HYDROCHLORIDE,c1ccc2c(c1)CC1CC2CCN1,False,False,False
IOBENGUANE SULFATE I 131,c1ccccc1.c1ccccc1,False,False,False
IRINOTECAN HYDROCHLORIDE,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2cc(OC(=O)N4CCC(N5CCCCC5)CC4)ccc2nc1-3,True,False,False
PENICILLIN G BENZATHINE,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2CCS[C@H]12.O=C(Cc1ccccc1)N[C@@H]1C(=O)N2CCS[C@H]12.c1ccc(CNCCNCc2ccccc2)cc1,False,False,False
FOSTAMATINIB DISODIUM,O=C1COc2ccc(Nc3ccnc(Nc4ccccc4)n3)nc2N1,False,False,False
IOFLUPANE I 123,c1ccc([C@@H]2C[C@H]3CC[C@@H](C2)N3)cc1,False,False,False
DOXAPRAM HYDROCHLORIDE,O=C1NCC(CCN2CCOCC2)C1(c1ccccc1)c1ccccc1,False,False,False
HISTAMINE PHOSPHATE,c1c[nH]cn1,False,False,False
ISOPROTERENOL SULFATE,c1ccccc1.c1ccccc1,False,False,False
EDETATE CALCIUM DISODIUM MONOHYDRATE,,False,False,False
IOBENGUANE SULFATE I 123,c1ccccc1.c1ccccc1,False,False,False
ETHANOLAMINE OLEATE,,False,False,False
LINCOMYCIN HYDROCHLORIDE,O=C(NC[C@@H]1CCCCO1)[C@@H]1CCCN1,True,False,False
MECLIZINE HYDROCHLORIDE,c1ccc(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,True,False,False
REMOXIPRIDE HYDROCHLORIDE,O=C(NC[C@@H]1CCCN1)c1ccccc1,False,False,False
PANTOPRAZOLE SODIUM,c1ccc(C[SH+]c2nc3ccccc3[n-]2)nc1,False,False,False
TERAZOSIN HYDROCHLORIDE,O=C(C1CCCO1)N1CCN(c2ncc3ccccc3n2)CC1,True,False,False
TOBRAMYCIN SULFATE,C1CC[C@@H](O[C@@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)OC1.C1CC[C@@H](O[C@@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)OC1,False,False,False
METOPROLOL FUMARATE,c1ccccc1.c1ccccc1,False,False,False
OXACILLIN SODIUM,O=C(N[C@@H]1C(=O)N2CCS[C@H]12)c1conc1-c1ccccc1,False,False,False
OXYTETRACYCLINE CALCIUM,O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21.O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21,False,False,False
IBANDRONATE SODIUM,,False,False,False
SPECTINOMYCIN HYDROCHLORIDE,O=C1CCO[C@H]2O[C@@H]3CCCC[C@H]3OC12,True,False,False
OXYPHENBUTAZONE,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,True,False,False
HYDROCODONE BITARTRATE,O=C1CC[C@H]2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@H]1O5,False,False,False
PIPERAZINE CITRATE,C1CNCCN1.C1CNCCN1.C1CNCCN1,False,False,False
ELTROMBOPAG OLAMINE,O=C1/C(=N\Nc2cccc(-c3ccccc3)c2)C=NN1c1ccccc1,True,False,False
LEVALBUTEROL TARTRATE,c1ccccc1.c1ccccc1,False,False,False
OLANZAPINE PAMOATE,c1ccc2c(Cc3cccc4ccccc34)cccc2c1.c1ccc2c(c1)N=C(N1CCNCC1)c1ccsc1N2,False,False,False
REGADENOSON,c1cnn(-c2ncc3ncn([C@H]4CCCO4)c3n2)c1,False,False,False
RIBOFLAVIN 5'-PHOSPHATE SODIUM,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,False,False,False
TRANYLCYPROMINE SULFATE,c1ccc(C2CC2)cc1.c1ccc(C2CC2)cc1,False,False,False
MUPIROCIN CALCIUM,C1COC[C@H](C[C@H]2CO2)C1.C1COC[C@H](C[C@H]2CO2)C1,False,False,False
PROPOXYPHENE NAPSYLATE,c1ccc(CCc2ccccc2)cc1.c1ccc2ccccc2c1,False,False,False
FLURAZEPAM HYDROCHLORIDE,O=C1CN=C(c2ccccc2)c2ccccc2N1,False,False,False
LODOXAMIDE TROMETHAMINE,c1ccccc1,False,False,False
MENADIOL SODIUM DIPHOSPHATE,c1ccc2ccccc2c1,False,False,False
DOXYCYCLINE HYCLATE,O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21.O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21,True,False,False
FLURBIPROFEN SODIUM,c1ccc(-c2ccccc2)cc1,False,False,False
TALC,,True,False,False
ORITAVANCIN DIPHOSPHATE,O=C1CCc2ccc(cc2)Oc2cc3cc(c2O[C@@H]2OCCC[C@H]2O[C@H]2CC(NCc4ccc(-c5ccccc5)cc4)CCO2)Oc2ccc(cc2)[C@@H](O[C@H]2CCCCO2)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)CN1)c1cccc(c1)-c1ccccc1CNC2=O,False,False,False
CALCITONIN SALMON,O=C1CCSSC[C@@H](C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc2c[nH]cn2)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N2CCCC2)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,False,False,False
LEVORPHANOL TARTRATE,c1ccc2c(c1)C[C@H]1NCC[C@@]23CCCC[C@@H]13,False,False,False
TRIENTINE HYDROCHLORIDE,,False,False,False
FORMOTEROL FUMARATE,c1ccc(CCNCCc2ccccc2)cc1.c1ccc(CCNCCc2ccccc2)cc1,False,False,False
DIPYRONE,O=c1cc[nH]n1-c1ccccc1,False,False,False
IODIPAMIDE MEGLUMINE,O=C(CCCCC(=O)Nc1ccccc1)Nc1ccccc1,False,False,False
ZOLPIDEM TARTRATE,c1ccc(-c2cn3ccccc3n2)cc1.c1ccc(-c2cn3ccccc3n2)cc1,False,False,False
TUBOCURARINE CHLORIDE,c1cc2cc(c1)Oc1ccc3c(c1)[C@H](Cc1ccc(cc1)Oc1cccc4c1[C@@H](C2)[NH2+]CC4)NCC3,False,False,False
POTASSIUM CITRATE,,False,False,False
VIOMYCIN SULFATE,C=C1NC(=O)CNC(=O)CNC(=O)CCNC(=O)[C@H]([C@H]2CCNC=N2)NC1=O,False,False,False
THIOTHIXENE HYDROCHLORIDE,C(CCN1CCNCC1)=C1c2ccccc2Sc2ccccc21,False,False,False
OXYCODONE TEREPHTHALATE,O=C1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@H]1O5.O=C1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@H]1O5.c1ccccc1,False,False,False
NETILMICIN SULFATE,C1=CO[C@H](O[C@@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)CC1.C1=CO[C@H](O[C@@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)CC1,False,False,False
SIBUTRAMINE HYDROCHLORIDE,c1ccc(C2CCC2)cc1,True,False,False
ZIPRASIDONE MESYLATE,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc2N1,False,False,False
TRANYLCYPROMINE,c1ccc(C2CC2)cc1.c1ccc(C2CC2)cc1,True,False,False
DEXTROAMPHETAMINE SACCHARATE,c1ccccc1,False,False,False
IMIPRAMINE PAMOATE,c1ccc2c(Cc3cccc4ccccc34)cccc2c1.c1ccc2c(c1)CCc1ccccc1N2.c1ccc2c(c1)CCc1ccccc1N2,False,False,False
ECAMSULE,O=C1C(=Cc2ccc(C=C3C(=O)C4CCC3C4)cc2)C2CCC1C2,False,False,False
PSEUDOEPHEDRINE SULFATE,c1ccccc1.c1ccccc1,False,False,False
SODIUM SULFATE,,False,False,False
MAGNESIUM SULFATE,,False,False,False
MAGNESIUM ACETATE TETRAHYDRATE,,False,False,False
TOCOPHEROL ACETATE,c1ccc2c(c1)CCCO2,False,False,False
DESVENLAFAXINE FUMARATE,c1ccc(CC2CCCCC2)cc1,False,False,False
BICTEGRAVIR,O=C(NCc1ccccc1)c1cn2c(cc1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,False,False,False
BICTEGRAVIR SODIUM,O=C(NCc1ccccc1)c1cn2c(cc1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,False,False,False
TUCATINIB,c1nc(Nc2ccc(Oc3ccn4ncnc4c3)cc2)c2cc(NC3=NCCO3)ccc2n1,True,False,False
UMBRALISIB TOSYLATE,O=c1c(-c2ccccc2)c(Cn2nc(-c3ccccc3)c3cncnc32)oc2ccccc12.c1ccccc1,False,False,False
AVACOPAN,O=C(Nc1ccccc1)[C@H]1CCCN(C(=O)c2ccccc2)[C@H]1c1ccc(NC2CCCC2)cc1,True,False,False
TRIMEPRAZINE TARTRATE,c1ccc2c(c1)Nc1ccccc1S2.c1ccc2c(c1)Nc1ccccc1S2,False,False,False
TACROLIMUS,O=C1CC=CCCCC[C@@H]2CCCC(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H](/C=C/C2CCCCC2)CCC1,True,False,False
ENASIDENIB,c1ccc(-c2ncnc(Nc3ccncc3)n2)nc1,True,False,False
LENIOLISIB PHOSPHATE,c1cncc(N2CCc3ncnc(N[C@H]4CCNC4)c3C2)c1,False,False,False
DIFELIKEFALIN,O=C(CNC(=O)[C@@H](Cc1ccccc1)NC(=O)CCc1ccccc1)NCC(=O)N1CCCCC1,False,False,False
FOSNETUPITANT,O=C(Cc1ccccc1)Nc1cnc(N2CC[NH2+]CC2)cc1-c1ccccc1,False,False,False
FOSNETUPITANT CHLORIDE HYDROCHLORIDE,O=C(Cc1ccccc1)Nc1cnc(N2CC[NH2+]CC2)cc1-c1ccccc1,False,False,False
PITAVASTATIN SODIUM,c1ccc(-c2cc(C3CC3)nc3ccccc23)cc1,False,False,False
NERATINIB MALEATE,c1ccc(COc2ccc(Nc3ccnc4ccccc34)cc2)nc1,False,False,False
NIRAPARIB TOSYLATE MONOHYDRATE,c1ccc2nn(-c3ccc([C@@H]4CCCNC4)cc3)cc2c1.c1ccccc1,False,False,False
PITAVASTATIN MAGNESIUM,c1ccc(-c2cc(C3CC3)nc3ccccc23)cc1.c1ccc(-c2cc(C3CC3)nc3ccccc23)cc1,False,False,False
REZAFUNGIN ACETATE,O=C(N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,False,False,False
ENASIDENIB MESYLATE,c1ccc(-c2ncnc(Nc3ccncc3)n2)nc1,False,False,False
ANGIOTENSIN II ACETATE,O=C(CCc1ccccc1)NCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)NCCc1ccccc1,False,False,False
ETRASIMOD ARGININE,c1cc(C2CCCC2)ccc1COc1ccc2[nH]c3c(c2c1)CCC3,False,False,False
CAPMATINIB HYDROCHLORIDE,c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1,False,False,False
LAROTRECTINIB SULFATE,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3ccccc3)nc12)N1CCCC1,False,False,False
DIROXIMEL FUMARATE,O=C1CCC(=O)N1,False,False,False
REZAFUNGIN,O=C(N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,False,False,False
CENOBAMATE,c1ccc(CCn2ncnn2)cc1,False,False,False
IVOSIDENIB,O=C(NC1CCC1)[C@H](c1ccccc1)N(C(=O)[C@@H]1CCC(=O)N1c1ccccn1)c1cccnc1,True,False,False
SELADELPAR LYSINE,c1ccc(OCCCSc2ccccc2)cc1,False,False,False
PEMETREXED TROMETHAMINE,O=c1nc[nH]c2[nH]cc(CCc3ccccc3)c12,False,False,False
PEXIDARTINIB HYDROCHLORIDE,c1cncc(CNc2ccc(Cc3c[nH]c4ncccc34)cn2)c1,False,False,False
CEFIDEROCOL,N=C(C(=O)N[C@@H]1C(=O)N2C=C(C[N+]3(CCNC(=O)c4ccccc4)CCCC3)CS[C@H]12)c1cscn1,False,False,False
OZENOXACIN,O=c1ccn(C2CC2)c2cc(-c3cccnc3)ccc12,False,False,False
TALC ANHYDROUS,,False,False,False
PIPERAZINE CITRATE ANHYDROUS,C1CNCCN1.C1CNCCN1.C1CNCCN1,False,False,False
ATOGEPANT,O=C(N[C@H]1C[C@@H](c2ccccc2)CNC1=O)c1cnc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21,False,False,False
REMDESIVIR,O=[PH](OC[C@@H]1CCC(c2ccc3cncnn23)O1)Oc1ccccc1,False,False,False
VERICIGUAT,c1ccc(Cn2nc(-c3ncccn3)c3cccnc32)cc1,False,False,False
TIRABRUTINIB,O=c1n(-c2ccc(Oc3ccccc3)cc2)c2cncnc2n1[C@@H]1CCNC1,False,False,False
LIRAGLUTIDE,O=C(CCc1cnc[nH]1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NCCc1c[nH]c2ccccc12,False,False,False
RITLECITINIB,c1nc(N[C@@H]2CCCNC2)c2cc[nH]c2n1,False,False,False
VOXELOTOR,c1ccc(OCc2cccnc2-c2ccn[nH]2)cc1,False,False,False
ZURANOLONE,O=C(Cn1cccn1)[C@H]1CC[C@@H]2C1CC[C@H]1[C@H]2CC[C@@H]2CCCC[C@@H]21,False,False,False
ENSARTINIB,O=C(Nc1ccc(C(=O)N2CCNCC2)cc1)c1cc(OCc2ccccc2)cnn1,True,False,False
PITOLISANT HYDROCHLORIDE,c1ccc(CCCOCCCN2CCCCC2)cc1,False,False,False
BRILLIANT BLUE G,C1=CC(=C(c2ccc(NCc3ccccc3)cc2)c2ccc(Nc3ccccc3)cc2)C=CC1=[NH+]Cc1ccccc1,False,False,False
AVAPRITINIB,c1ccc(Cc2cnc(N3CCN(c4ncnn5cc(-c6cn[nH]c6)cc45)CC3)nc2)cc1,False,False,False
ASCIMINIB,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cc[nH]n2)c1,True,False,False
AMIKACIN SULFATE,C1CC[C@@H](O[C@@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)OC1,False,False,False
RIPRETINIB,O=C(Nc1ccccc1)Nc1cccc(-c2cc3cnccc3[nH]c2=O)c1,True,False,False
DANICOPAN,O=C(Nc1ccccn1)[C@@H]1CCCN1C(=O)Cn1ncc2cc(-c3cncnc3)ccc21,False,False,False
VORASIDENIB,c1ccc(-c2ncncn2)nc1,True,False,False
MILNACIPRAN HYDROCHLORIDE,c1ccc(C2CC2)cc1,False,False,False
SPINOSAD,O=C1CC2C(=C[C@H]3[C@@H]4C[C@H](O[C@H]5CCCCO5)C[C@H]4C=C[C@@H]23)C(=O)C[C@@H](O[C@H]2CCCCO2)CCCCO1.O=C1C[C@@H]2C(=C[C@@H]3[C@H]2C=C[C@@H]2C[C@@H](O[C@H]4CCCCO4)C[C@@H]32)C(=O)C[C@@H](O[C@H]2CCCCO2)CCCCO1,False,False,False
CHLORHEXIDINE GLUCONATE,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccccc1)NC(=N)Nc1ccccc1,False,False,False
CODEINE SULFATE,C1=C[C@H]2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@H](C1)O5.C1=C[C@H]2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@H](C1)O5,False,False,False
CEFTOBIPROLE MEDOCARIL SODIUM,N=C(C(=O)N[C@@H]1C(=O)N2C=C(/C=C3\CCN([C@@H]4CCN(C(=O)OCc5coc(=O)o5)C4)C3=O)CS[C@H]12)c1ncsn1,False,False,False
HALOPERIDOL LACTATE,O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1,False,False,False
CHLOROQUINE HYDROCHLORIDE,c1ccc2ncccc2c1,False,False,False
DAROLUTAMIDE,O=C(NCCn1ccc(-c2ccccc2)n1)c1cc[nH]n1,True,False,False
CEFIDEROCOL SULFATE TOSYLATE,N=C(C(=O)N[C@@H]1C(=O)N2C=C(C[N+]3(CCNC(=O)c4ccccc4)CCCC3)CS[C@H]12)c1cscn1.N=C(C(=O)N[C@@H]1C(=O)N2C=C(C[N+]3(CCNC(=O)c4ccccc4)CCCC3)CS[C@H]12)c1cscn1.N=C(C(=O)N[C@@H]1C(=O)N2C=C(C[N+]3(CCNC(=O)c4ccccc4)CCCC3)CS[C@H]12)c1cscn1.c1ccccc1.c1ccccc1.c1ccccc1.c1ccccc1,False,False,False
SOLRIAMFETOL HYDROCHLORIDE,c1ccccc1,False,False,False
AFAMELANOTIDE ACETATE,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NCC(=O)N1CCCC1,False,False,False
FEDRATINIB HYDROCHLORIDE,c1ccc(Nc2ccnc(Nc3ccc(OCCN4CCCC4)cc3)n2)cc1,False,False,False
ASCIMINIB HYDROCHLORIDE,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cc[nH]n2)c1,False,False,False
MITAPIVAT SULFATE,O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1.O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1,False,False,False
PIFLUFOLASTAT F18,c1ccncc1,False,False,False
DURLOBACTAM SODIUM,O=C1N[C@@H]2C=CCN1C2,False,False,False
MELPHALAN FLUFENAMIDE HYDROCHLORIDE,O=C(CCc1ccccc1)NCCc1ccccc1,False,False,False
PAFOLACIANINE,O=C(NCCc1ccc(OC2=C(/C=C/C3=[NH+]c4ccccc4C3)CCC/C2=C\C=C2\Cc3ccccc3N2)cc1)c1ccc(NCc2cnc3nc[nH]c(=O)c3n2)cc1,False,False,False
BALOXAVIR MARBOXIL,O=C1c2cc(=O)ccn2N([C@H]2c3ccccc3CSc3ccccc32)[C@@H]2COCCN12,False,False,False
ELACESTRANT,c1ccc(CNc2ccccc2[C@@H]2CCc3ccccc3C2)cc1,True,False,False
