molecule_chembl_id,pref_name,canonical_smiles,molecular_weight,alogp,hbd,hba,psa,num_rings,synonyms
CHEMBL1370561,AMINOPHYLLINE,Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,420.43,-1.04,1.0,5.0,72.68,0.0,Aminofilina|Aminophyllin|Aminophylline|Aminophylline|Aminophylline|Aminophylline|Aminophylline|Aminophylline|Aminophylline|Aminophylline dye free|Aminophyllinum|Ammophyllin|Amnivent-225 sr|Amnivent-350 sr|Cardophyllin|Linampheta|NSC-7919|Peterphyllin|Phyllocontin|Somophyllin|Somophyllin-df|Syntophyllin|Theophylline-ethylenediamine|Truphylline
CHEMBL1374379,BENZONATATE,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,603.75,2.83,1.0,12.0,121.40,32.0,Benzonatate|Benzonatate|Benzonatate|Benzonatate|Benzonatate|Benzonatate|Benzonatato|NSC-760128|Tessalon|Tessalon perles
CHEMBL1375743,ZIPRASIDONE HYDROCHLORIDE,Cl.O.O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,467.42,3.81,1.0,5.0,48.47,4.0,"CP-88,059-1|CP-88059-1|CP-880591|Geodon|Zeldox|Ziprasidone hydrochloride|Ziprasidone hydrochloride|Ziprasidone hydrochloride|Ziprasidone hydrochloride|Ziprasidone hydrochloride|Ziprasidone hydrochloride|Ziprasidone hydrochloride hydrate|Ziprasidone hydrochloride hydrate|Ziprasidone hydrochloride monohydrate"
CHEMBL1382627,"SULFADIAZINE, SILVER",Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Ag+],357.14,0.86,2.0,5.0,97.97,3.0,"Altreet-ag|Dermazin|Flamazine|Flammacerium|Sildaflo|Silvadene|Silvazine|Silver sulfadiazine|Silver sulfadiazine|Silver sulfadiazine|Silver sulfadiazine|Silver sulphadiazine|Ssd af|Sulfadiazine silver|Sulfadiazine silver|Sulfadiazine, silver|Sulfadiazine, silver|Sulfadiazine, silver|Sulfadiazine silver salt|Sulfadiazinum argentum|Thermazene"
CHEMBL1398126,AMILORIDE HYDROCHLORIDE,Cl.N=C(N)NC(=O)c1nc(Cl)c(N)nc1N.O.O,302.12,-1.08,5.0,6.0,156.79,1.0,Amilamont|Amiloride hcl|Amiloride hydrochloride|Amiloride hydrochloride|Amiloride hydrochloride|Amiloride hydrochloride|Amiloride hydrochloride|Amiloride hydrochloride|Amiloride hydrochloride|Amiloride hydrochloride anhydrous|Amiloride hydrochloride component of hydro-ride|Amiloride hydrochloride component of moduretic|Amiloride hydrochloride dehydrate|Amiloride hydrochloride dihydrate|Amiloride hydrochloride dihydrate|Amiloridi hydrochloridum|Amilospare 5|Amipramidine|Amoride|Anhydrous amiloride hydrochloride|Berkamil|Midamor|NSC-755847
CHEMBL1402684,OXYPHENISATIN ACETATE,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1,401.42,3.82,1.0,5.0,81.70,4.0,Acetphenolisatin|Isocrin|NSC-117186|NSC-59687|Oxyphenisatin acetate|Oxyphenisatin acetate|Oxyphenisatin diacetate|Oxyphenisatine acetate|Veripaque
CHEMBL1411979,METHAPYRILENE,CN(C)CCN(Cc1cccs1)c1ccccn1,261.39,2.71,0.0,4.0,19.37,6.0,A 3322|A-3322|Metapirileno|Metapyrilene|Methapyrilene|Methapyrilene|Pyrinistol|Restryl|Semikon|Sleepwell|Tenalin|Thionylan
CHEMBL1414320,SUXIBUZONE,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,438.48,3.57,1.0,5.0,104.22,10.0,NSC-757866|Suxibuzona|Suxibuzone|Suxibuzone
CHEMBL1417019,MITOXANTRONE HYDROCHLORIDE,Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,517.41,-0.14,8.0,10.0,163.18,12.0,"CL 232,315|CL-232315|Mitoxantrone dihcl|Mitoxantrone dihydrochloride|Mitoxantrone hcl|Mitoxantrone hydrochloride|Mitoxantrone hydrochloride|Mitoxantrone hydrochloride|Mitoxantrone hydrochloride|Mitoxantrone hydrochloride|Mitoxantrone hydrochloride|Mitozantrone|Novantrone|NSC-301739"
CHEMBL1418176,METHANDROSTENOLONE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,300.44,4.05,1.0,2.0,37.30,0.0,Dianabol|Metandienona|Metandienone|Metandienone|Methandienone|Methandrostenolone|Nerobol|NSC-42722|Perbolin
CHEMBL1434513,NOREPINEPHRINE BITARTRATE,NC[C@H](O)c1ccc(O)c(O)c1.O.O=C(O)C(O)C(O)C(=O)O,337.28,0.09,4.0,4.0,86.71,2.0,"Aktamin|Arterenol, tartrate, monohydrate|Binodrenal|Levarterenol bitartrate|Levophed|Noradrenaline (as tartrate)|Noradrenaline bitartrate|Noradrenaline tartrate|Norepinephrine bitartrate|Norepinephrine bitartrate|Norepinephrine bitartrate|Norepinephrine bitartrate|Norepinephrine bitartrate|Norepinephrine bitartrate in 5% dextrose|Norepinephrine bitartrate monohydrate|Norepinephrine d-bitartrate|Norepinephrine hydrochloride|NSC-169106"
